Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
21;M;2016;Ilan;261
7;F;2008;Ilana;50
7;F;2009;Ilana;57
6;F;2013;Ilana;84
10;M;2008;Enguerrand;38
8;M;2010;Enguerrand;46
13;F;2011;Enora;123
11;F;2016;Enora;191
8;F;2013;Énora;14
9;F;2014;Énora;23
180;M;2004;Enzo;180
99;M;2014;Enzo;1570
22;M;2006;Eric;70
16;M;2010;Eric;156
18;M;2011;Eric;174
10;M;2016;Eric;233
9;M;2007;Éric;19
7;M;2010;Éric;26
8;F;2007;Erika;15
6;F;2006;Erin;15
7;F;2010;Erin;37
6;F;2005;Erine;6
5;M;2006;Ernest;18
16;M;2008;Ernest;34
15;M;2009;Ernest;49
15;M;2010;Ernest;64
32;M;2016;Ernest;205
23;M;2013;Erwan;315
8;M;2018;Erwan;384
6;M;2009;Erwann;28
6;M;2018;Erwann;57
5;F;2006;Eryne;5
6;F;2018;Esra;6
34;M;2004;Esteban;34
22;F;2006;Estelle;90
65;F;2006;Esther;148
54;F;2009;Esther;310
102;M;2004;Ethan;102
126;M;2006;Ethan;352
127;M;2007;Ethan;479
126;M;2008;Ethan;605
115;M;2011;Ethan;953
126;M;2012;Ethan;1079
17;M;2016;Etienne;355
6;M;2012;Étienne;12
13;M;2015;Étienne;30
5;M;2016;Étienne;35
5;M;2017;Étienne;40
6;M;2018;Étienne;46
12;M;2005;Eugène;19
5;M;2010;Eugène;42
12;M;2018;Eugène;118
37;F;2006;Eugénie;89
14;F;2014;Eugénie;315
15;F;2016;Eugénie;353
9;F;2005;Eulalie;16
8;F;2013;Eulalie;71
7;F;2018;Eulalie;105
5;F;2012;Eunice;5
138;F;2004;Eva;138
161;F;2011;Eva;1264
101;F;2017;Eva;1980
12;F;2005;Éva;12
6;F;2010;Éva;56
15;F;2015;Éva;107
52;M;2008;Evan;220
43;M;2015;Evan;580
47;M;2016;Evan;627
59;M;2017;Evan;686
8;M;2010;Evann;44
28;F;2011;Eve;233
22;F;2013;Eve;272
18;F;2014;Eve;290
5;F;2018;Eve;328
7;F;2012;Ève;20
11;F;2017;Evy;49
11;M;2004;Ewan;11
11;M;2007;Ewan;42
9;M;2008;Ewan;51
5;M;2018;Ewan;112
6;F;2013;Eya;57
6;F;2014;Eya;63
9;F;2017;Eya;77
12;M;2004;Eyal;12
9;M;2008;Eyal;55
7;M;2013;Eyal;101
7;M;2016;Eyal;122
5;M;2010;Eytan;56
6;M;2005;Eythan;6
6;M;2015;Eythan;23
5;M;2015;Ezio;28
8;M;2014;Ezra;8
20;M;2017;Ezra;56
16;M;2004;Fabien;16
6;M;2010;Fabien;64
5;M;2014;Fabien;69
8;M;2004;Fabio;8
6;M;2008;Fabio;30
8;M;2010;Fabio;43
6;M;2016;Fabio;61
5;M;2016;Fadi;22
24;F;2004;Fanny;24
10;F;2015;Fanny;229
21;F;2005;Fanta;38
18;M;2011;Justin;101
12;M;2012;Justin;113
5;M;2014;Justin;124
69;F;2004;Justine;69
51;F;2008;Justine;301
27;F;2016;Justine;587
21;F;2017;Justine;608
9;F;2012;Kadiatou;77
6;F;2006;Kadidiatou;17
7;F;2009;Kadidiatou;24
9;F;2016;Kadidiatou;45
10;F;2017;Kadidja;23
5;F;2013;Kaïna;27
14;M;2004;Kaïs;14
8;M;2005;Kaïs;22
8;M;2006;Kaïs;30
30;M;2009;Kaïs;85
36;M;2012;Kaïs;175
5;M;2017;Kalilou;5
11;M;2006;Kamil;24
5;M;2008;Kamil;43
8;M;2010;Kamil;62
13;M;2014;Kamil;122
8;F;2006;Kamila;8
5;M;2004;Karamba;5
7;M;2010;Karamba;12
5;F;2013;Karen;16
16;M;2008;Karim;81
6;M;2016;Karim;210
8;M;2017;Karim;218
11;F;2005;Karine;19
8;M;2011;Karl;108
5;F;2007;Kassandra;10
5;F;2008;Kassandra;15
5;F;2006;Katarina;5
6;F;2012;Kate;11
7;F;2006;Katia;20
14;F;2009;Katia;48
5;F;2015;Katia;61
5;F;2017;Katia;66
5;F;2008;Kayla;5
6;F;2015;Kayla;39
9;F;2014;Kelly;179
6;M;2007;Kelvin;6
8;F;2013;Kelya;13
6;M;2013;Kelyan;36
7;M;2015;Kendrick;7
6;M;2006;Kenny;15
13;M;2010;Kenny;46
6;M;2016;Kenny;79
34;F;2009;Kenza;200
6;M;2016;Kenzi;47
15;M;2015;Kenzo;155
19;M;2016;Kenzo;174
6;M;2008;Kenzy;11
8;F;2006;Keren;26
9;F;2009;Keren;57
5;F;2008;Kessy;5
5;F;2007;Ketsia;12
13;M;2017;Kevin;382
27;M;2006;Kévin;79
10;M;2012;Kévin;167
11;F;2016;Khadidja;78
8;F;2007;Khadija;30
15;F;2009;Khadija;57
22;F;2014;Khadija;148
6;F;2010;Khady;12
7;M;2008;Khalil;20
10;M;2009;Khalil;30
8;M;2017;Khalil;88
5;F;2015;Kheira;5
6;F;2016;Kheira;11
12;F;2011;Kiara;71
8;F;2016;Kiara;108
5;F;2017;Kiara;113
7;M;2008;Kilian;57
32;M;2004;Killian;32
6;M;2012;Killian;136
5;M;2016;Killian;147
8;F;2006;Kim;24
9;F;2009;Kim;39
9;F;2011;Kim;59
5;M;2012;Kim;64
5;F;2008;Kimberley;5
5;M;2013;Kyan;5
6;M;2015;Kyan;11
5;M;2009;Kyle;19
5;M;2015;Kyle;24
20;M;2013;Kylian;292
7;M;2005;Ladji;7
16;F;2006;Laetitia;58
15;F;2008;Laetitia;92
15;F;2009;Laetitia;107
8;F;2011;Laetitia;133
13;F;2006;Laëtitia;32
52;F;2018;Anouk;669
6;M;2009;Anselme;18
8;M;2013;Anselme;50
5;F;2005;Anta;5
41;M;2004;Anthony;41
24;M;2012;Emmanuel;307
30;M;2014;Emmanuel;363
18;F;2004;Emmanuelle;18
10;F;2008;Emmanuelle;63
8;F;2006;Emmy;26
13;F;2015;Emmy;179
24;F;2016;Emmy;203
6;F;2008;Emna;6
12;F;2011;Emna;39
6;F;2004;Emy;6
10;F;2007;Emy;23
15;F;2009;Emy;53
6;M;2011;Enguerrand;52
6;M;2015;Ennio;6
6;F;2006;Enola;6
7;F;2010;Enola;13
18;F;2004;Enora;18
15;F;2005;Enora;33
13;F;2007;Enora;63
15;F;2012;Enora;138
16;F;2013;Enora;154
12;F;2014;Enora;166
5;F;2017;Enora;196
169;M;2006;Enzo;536
160;M;2009;Enzo;997
108;M;2011;Enzo;1250
118;M;2012;Enzo;1368
88;M;2016;Enzo;1746
70;M;2017;Enzo;1816
50;M;2018;Enzo;1866
25;M;2008;Eric;116
24;M;2009;Eric;140
12;M;2013;Eric;200
9;M;2018;Eric;242
5;M;2006;Éric;10
6;M;2013;Erik;6
5;F;2008;Erin;25
5;F;2009;Erin;30
5;F;2014;Erin;63
5;F;2018;Erin;68
6;F;2007;Erine;12
46;M;2017;Ernest;251
49;M;2004;Erwan;49
37;M;2006;Erwan;119
28;M;2011;Erwan;267
16;M;2014;Erwan;331
18;M;2015;Erwan;349
11;M;2004;Erwann;11
6;M;2006;Erwann;17
6;M;2012;Erwann;40
6;F;2016;Esmée;6
45;M;2006;Esteban;114
34;M;2010;Esteban;274
7;M;2004;Estéban;7
5;M;2005;Estéban;12
22;F;2008;Estelle;140
30;F;2011;Estelle;196
16;F;2013;Estelle;228
54;F;2011;Esther;408
34;F;2015;Esther;553
131;M;2015;Ethan;1459
5;M;2015;Éthan;15
5;M;2012;Ethann;5
13;F;2008;Ethel;61
8;F;2012;Ethel;108
8;F;2018;Ethel;173
32;M;2009;Etienne;231
19;M;2010;Etienne;250
6;M;2006;Étienne;6
7;M;2004;Eugène;7
6;M;2009;Eugène;37
12;M;2011;Eugène;54
20;F;2005;Eugénie;52
32;F;2009;Eugénie;176
19;F;2017;Eugénie;372
6;F;2015;Eulalie;84
157;F;2008;Eva;742
162;F;2009;Eva;904
199;F;2010;Eva;1103
117;F;2016;Eva;1879
120;F;2018;Eva;2100
8;F;2014;Éva;92
17;F;2016;Éva;124
9;F;2017;Éva;133
38;M;2005;Evan;67
50;M;2009;Evan;270
48;M;2014;Evan;537
7;M;2007;Evann;27
33;F;2010;Eve;205
9;F;2015;Ève;44
8;F;2016;Ève;52
5;F;2004;Evelyne;5
15;F;2016;Evy;38
14;M;2005;Ewan;25
12;M;2007;Ewen;48
16;M;2011;Ewen;102
7;M;2014;Ewen;125
10;M;2015;Ewen;135
17;M;2018;Ewen;179
6;M;2012;Ewenn;6
7;F;2004;Kadidia;7
6;F;2014;Kadidja;6
7;F;2009;Kady;22
8;F;2017;Kahina;62
5;F;2007;Kaïna;16
37;M;2018;Kaïs;419
14;M;2007;Kamil;38
11;M;2009;Kamil;54
10;F;2018;Kamila;18
5;M;2004;Karamoko;5
6;F;2005;Karen;11
18;M;2006;Karim;49
18;M;2011;Karim;140
15;M;2012;Karim;155
21;M;2014;Karim;196
5;F;2005;Karima;5
5;F;2010;Karine;34
12;M;2007;Karl;61
6;M;2015;Karl;141
6;M;2016;Karl;147
6;M;2018;Karl;163
5;M;2007;Kassim;5
10;M;2016;Kassim;33
8;M;2018;Kassim;50
5;F;2005;Katia;13
5;F;2007;Kawtar;5
5;F;2014;Kawthar;5
6;F;2014;Kayla;33
8;F;2016;Kayla;47
8;M;2015;Kays;26
6;M;2017;Kays;37
21;F;2007;Kelly;75
17;F;2011;Kelly;140
11;M;2005;Kelyan;11
7;M;2007;Kelyan;18
6;M;2009;Kelyan;24
6;M;2009;Kenny;33
35;F;2008;Kenza;166
21;F;2017;Kenza;404
10;M;2018;Kenzi;64
20;M;2012;Kenzo;113
16;M;2013;Kenzo;129
7;M;2014;Kenzy;28
10;F;2004;Keren;10
8;F;2005;Keren;18
6;F;2011;Keren;63
5;F;2016;Keren;76
30;M;2006;Kevin;133
27;M;2010;Kevin;259
18;M;2013;Kevin;322
13;M;2015;Kevin;351
6;M;2018;Kevin;388
27;M;2005;Kévin;52
18;M;2008;Kévin;122
12;M;2010;Kévin;145
11;M;2013;Kévin;178
5;M;2005;Keziah;5
5;F;2009;Khadidiatou;5
7;F;2018;Khadidiatou;17
9;F;2011;Khadidja;39
11;F;2014;Khadidja;58
6;F;2018;Khadidja;95
6;F;2005;Khadija;12
12;F;2008;Khadija;42
12;F;2010;Khadija;69
22;F;2011;Khadija;91
21;F;2013;Khadija;126
30;F;2016;Khadija;200
6;F;2004;Khady;6
5;M;2009;Khaled;5
5;M;2009;Khalid;5
5;M;2015;Khalifa;5
6;M;2004;Khalil;6
6;M;2013;Khalil;55
9;M;2016;Khalil;80
9;F;2006;Kiara;27
6;F;2007;Kiara;33
6;F;2012;Kiara;77
5;F;2018;Kiara;118
5;M;2013;Kilian;96
12;M;2009;Killian;117
7;M;2011;Killian;130
6;M;2009;Kilyan;18
6;F;2007;Kim;30
5;M;2011;Kim;50
6;F;2012;Klara;33
10;F;2015;Koumba;15
5;F;2015;Kristina;5
6;F;2018;Kyara;11
42;M;2006;Kylian;87
25;M;2011;Kylian;239
18;M;2017;Kylian;377
8;M;2008;Kyllian;37
6;M;2015;Ladji;20
11;F;2012;Laetitia;144
8;F;2014;Laetitia;160
6;F;2007;Laëtitia;38
9;F;2009;Lahna;28
9;F;2011;Lahna;44
13;F;2015;Lahna;87
14;M;2007;Ilhan;27
6;M;2013;Ilhan;63
9;M;2016;Ilhan;78
32;M;2010;Ilian;186
25;M;2011;Ilian;211
6;F;2011;Iliana;24
7;F;2013;Iliana;31
12;F;2014;Iliana;43
6;F;2017;Iliana;60
5;M;2014;Iliane;20
9;M;2011;Ilias;78
6;M;2015;Ilias;84
8;F;2010;Ilona;105
6;M;2018;Ilya;6
13;M;2008;Ilyan;28
15;M;2014;Ilyan;112
18;M;2015;Ilyan;130
20;M;2016;Ilyan;150
24;M;2017;Ilyan;174
69;M;2018;Ilyan;243
9;F;2016;Ilyana;96
9;M;2016;Ilyane;20
15;M;2007;Ilyas;50
15;M;2012;Ilyas;123
35;M;2007;Ilyes;100
31;M;2011;Ilyes;254
42;M;2012;Ilyes;296
45;M;2015;Ilyes;434
13;M;2009;Ilyès;61
8;M;2015;Ilyès;117
14;F;2004;Iman;14
7;F;2005;Iman;21
7;F;2008;Iman;45
5;F;2013;Iman;61
18;F;2008;Imane;152
16;F;2013;Imane;270
15;F;2018;Imane;362
10;F;2004;Imen;10
6;F;2009;Imene;20
8;F;2007;Imène;25
8;F;2013;Imène;53
10;M;2011;Imran;20
26;M;2012;Imran;46
10;M;2010;Imrane;16
7;M;2011;Imrane;23
10;M;2017;Imrane;105
5;F;2005;Inaya;5
36;F;2010;Inaya;64
47;F;2015;Inaya;276
8;F;2015;Inayah;8
6;F;2018;Inayah;19
9;F;2017;India;24
37;F;2015;Ines;505
10;F;2004;Inés;10
268;F;2004;Inès;268
216;F;2009;Inès;1448
201;F;2012;Inès;2059
166;F;2016;Inès;2812
151;F;2018;Inès;3126
7;F;2008;Inês;7
21;F;2007;Irène;72
19;F;2012;Irène;148
10;F;2004;Irina;10
5;F;2009;Irina;35
7;F;2016;Irina;57
6;F;2017;Irina;63
58;F;2008;Iris;255
68;F;2010;Iris;372
56;F;2011;Iris;428
63;M;2011;Isaac;310
96;M;2014;Isaac;533
119;M;2017;Isaac;851
9;F;2013;Isabella;16
9;F;2010;Isabelle;94
31;F;2017;Isaure;345
6;F;2009;Isée;6
8;F;2018;Isée;19
5;M;2017;Ishak;20
9;M;2018;Ishak;29
11;M;2015;Ishaq;22
5;M;2016;Ishaq;27
7;M;2013;Isidore;20
6;F;2007;Isis;30
6;F;2010;Isis;44
10;F;2011;Isis;54
7;F;2013;Isis;61
11;M;2011;Ismael;81
16;M;2012;Ismael;97
28;M;2017;Ismael;216
38;M;2005;Ismaël;64
70;M;2013;Ismaël;548
84;M;2015;Ismaël;705
17;M;2015;Ismaïl;131
13;M;2016;Ismaïl;144
5;F;2008;Isra;22
9;F;2010;Isra;36
16;F;2013;Isra;69
12;F;2015;Isra;90
11;F;2016;Isra;101
8;F;2017;Israa;36
21;F;2018;Fanta;294
17;F;2004;Farah;17
9;F;2018;Farah;266
7;M;2004;Fares;7
10;M;2010;Farès;63
8;M;2014;Farès;92
5;M;2011;Farouk;5
5;F;2006;Fatiha;5
12;F;2006;Fatima;40
6;F;2013;Fatimata;34
9;F;2016;Fatimata;61
5;F;2018;Fatimata;73
8;F;2014;Fatma;37
5;F;2016;Fatma;42
15;F;2006;Fatou;42
13;F;2015;Fatou;169
21;F;2018;Fatou;212
5;F;2013;Fatouma;17
45;F;2007;Fatoumata;208
45;F;2009;Fatoumata;313
58;F;2014;Fatoumata;606
21;F;2004;Faustine;21
31;F;2013;Faustine;391
33;F;2015;Faustine;451
6;F;2016;Félicie;96
6;F;2004;Félicité;6
8;F;2006;Félicité;14
8;M;2013;Felix;38
59;M;2004;Félix;59
75;M;2005;Félix;134
57;M;2011;Félix;493
55;M;2012;Félix;548
60;M;2013;Félix;608
59;M;2016;Félix;787
21;M;2008;Ferdinand;66
14;M;2012;Ferdinand;127
17;M;2014;Ferdinand;160
20;M;2018;Ferdinand;223
9;F;2008;Feriel;14
5;F;2018;Feriel;19
6;F;2012;Fériel;6
5;F;2018;Feryel;10
7;M;2008;Filip;27
6;M;2004;Filipe;6
9;F;2004;Fiona;9
13;F;2008;Fiona;55
6;F;2011;Fiona;83
5;M;2014;Flavien;25
7;M;2004;Flavio;7
8;M;2007;Flavio;32
14;F;2013;Fleur;135
14;F;2015;Fleur;162
17;F;2017;Fleur;190
19;F;2008;Flora;122
17;F;2012;Flora;203
14;F;2014;Flora;237
14;F;2014;Flore;177
5;F;2005;Florence;10
17;M;2006;Florent;54
5;M;2015;Florent;132
57;M;2005;Florian;109
28;M;2009;Florian;264
6;M;2018;Florian;407
6;F;2008;Floriane;30
5;M;2014;Francesco;10
10;M;2009;Franck;67
21;M;2015;François;287
5;M;2011;Franklin;5
5;M;2015;Frédéric;79
37;M;2007;Gabin;132
58;M;2013;Gabin;454
51;M;2018;Gabin;717
13;F;2005;Gabriela;18
7;F;2006;Gabriela;25
6;F;2009;Gabriela;44
8;F;2014;Gabriela;99
11;F;2015;Gabriela;110
7;F;2016;Gabriela;117
8;F;2006;Gabriella;14
9;F;2013;Gabriella;65
48;F;2017;Anouk;617
8;M;2011;Anselme;32
22;M;2012;Anthony;245
11;M;2014;Anthony;265
6;M;2018;Anthony;308
245;M;2005;Antoine;493
211;M;2007;Antoine;946
221;M;2008;Antoine;1167
114;M;2016;Antoine;2523
138;M;2017;Antoine;2661
15;M;2005;Anton;31
6;M;2013;Antoni;6
5;F;2011;Antonia;16
10;F;2017;Antonia;68
54;M;2007;Antonin;196
63;M;2008;Antonin;259
57;M;2009;Antonin;316
37;M;2014;Antonin;538
5;M;2006;Antonio;5
5;M;2015;Antonio;21
39;M;2006;Anthony;110
24;M;2007;Anthony;134
10;M;2017;Anthony;302
214;M;2011;Antoine;1792
126;M;2014;Antoine;2243
16;M;2004;Anton;16
28;M;2007;Anton;84
33;M;2009;Anton;138
26;M;2013;Anton;252
38;M;2016;Anton;359
5;F;2007;Antonia;11
41;M;2006;Antonin;142
44;M;2012;Antonin;442
59;M;2013;Antonin;501
5;M;2012;Antonio;16
15;F;2009;Anya;22
7;F;2011;Anya;36
12;F;2017;Anya;75
95;F;2014;Apolline;772
6;F;2004;Appoline;6
7;M;2017;Archibald;71
5;M;2005;Ari;12
5;M;2006;Ari;17
10;M;2008;Ari;36
5;M;2009;Ari;41
27;F;2004;Ariane;27
7;M;2010;Arié;25
8;M;2018;Arié;66
21;M;2008;Ariel;76
12;M;2010;Ariel;108
8;F;2009;Arielle;13
5;F;2011;Arielle;26
5;F;2011;Arij;5
6;M;2011;Aris;17
6;M;2017;Aris;42
12;M;2018;Aris;54
8;M;2008;Aristide;15
6;F;2005;Armance;6
30;M;2005;Armand;57
37;M;2006;Armand;94
33;M;2010;Armand;217
42;M;2012;Armand;298
30;M;2017;Armand;478
10;M;2011;Armel;23
7;M;2013;Armel;30
9;M;2015;Armel;44
7;M;2018;Armel;63
5;F;2005;Armelle;5
8;M;2011;Arnaud;135
7;M;2013;Arnaud;153
6;M;2009;Aron;16
31;M;2011;Arsène;203
32;M;2014;Arsène;296
307;M;2011;Arthur;2065
246;M;2015;Arthur;3136
251;M;2017;Arthur;3634
264;M;2018;Arthur;3898
9;M;2004;Arthus;9
16;M;2006;Arthus;33
11;M;2010;Arthus;64
6;M;2008;Arto;6
5;F;2015;Arwa;15
6;F;2010;Arwen;17
5;F;2014;Arwen;27
6;F;2014;Arya;6
6;F;2017;Arya;23
9;F;2006;Ashley;29
15;F;2011;Ashley;95
8;F;2012;Ashley;103
7;F;2016;Ashley;137
5;F;2009;Asia;5
12;F;2007;Asma;38
17;F;2014;Asma;164
20;F;2016;Asma;203
10;F;2004;Assa;10
10;F;2007;Assa;42
15;F;2011;Assa;88
9;F;2013;Assa;107
10;F;2016;Assa;129
9;F;2017;Assa;138
38;F;2017;Assia;413
5;F;2013;Assil;16
5;M;2017;Assil;43
5;F;2015;Assiya;5
24;F;2015;Assya;60
20;F;2009;Astrid;138
11;F;2014;Astrid;206
7;F;2007;Athénaïs;22
7;M;2004;Aubin;7
16;F;2006;Aude;46
7;F;2015;Aude;93
31;F;2004;Audrey;31
24;F;2005;Audrey;55
22;F;2008;Audrey;134
7;F;2017;Audrey;249
22;M;2012;Auguste;209
40;M;2013;Auguste;249
122;M;2011;Augustin;717
126;M;2014;Augustin;1109
14;F;2013;Augustine;79
7;F;2008;Eya;15
9;F;2009;Eya;24
10;F;2012;Eya;51
5;F;2015;Eya;68
7;F;2018;Eya;84
13;M;2005;Eyal;25
11;M;2011;Eyal;86
14;M;2017;Eyden;14
7;M;2018;Eyden;21
13;M;2005;Eytan;20
5;M;2011;Eytan;61
5;M;2018;Eytan;71
5;M;2008;Eythan;11
6;M;2018;Ézéchiel;6
5;M;2013;Ezio;18
5;M;2014;Ezio;23
24;M;2018;Ezra;80
6;M;2011;Fabio;49
6;M;2012;Fabio;55
5;M;2009;Fadi;5
5;M;2012;Fadi;17
24;F;2009;Fanny;155
12;F;2013;Fanta;182
8;F;2007;Fantine;24
6;F;2009;Fantine;30
24;F;2012;Farah;184
20;F;2015;Farah;234
12;F;2017;Farah;257
13;M;2011;Fares;74
11;M;2014;Fares;110
10;M;2017;Fares;146
8;M;2005;Farès;19
13;M;2006;Farès;32
13;M;2009;Farès;53
5;F;2016;Fatim;66
12;F;2005;Fatima;28
28;F;2011;Fatima;137
27;F;2012;Fatima;164
46;F;2016;Fatima;290
35;F;2017;Fatima;325
5;F;2011;Fatma;21
15;F;2004;Fatou;15
15;F;2007;Fatou;57
13;F;2010;Fatou;98
17;F;2012;Fatou;126
19;F;2013;Fatou;145
11;F;2014;Fatou;156
60;F;2012;Fatoumata;484
64;F;2013;Fatoumata;548
61;F;2016;Fatoumata;719
48;F;2008;Faustine;181
27;F;2014;Faustine;418
31;F;2017;Faustine;526
10;F;2014;Félicie;82
8;F;2015;Félicie;90
5;F;2007;Félicité;19
9;F;2009;Félicité;28
11;M;2009;Felix;24
5;M;2015;Felix;43
5;M;2017;Felix;59
48;M;2008;Félix;305
59;M;2015;Félix;728
14;M;2011;Ferdinand;113
16;M;2013;Ferdinand;143
11;M;2015;Ferdinand;171
5;F;2006;Feriel;5
5;M;2009;Filip;32
9;M;2011;Filip;51
7;M;2016;Filip;70
12;F;2006;Fiona;29
12;F;2009;Fiona;67
10;F;2010;Fiona;77
9;F;2012;Fiona;92
6;F;2013;Fiona;98
6;M;2015;Firas;17
5;F;2018;Firdaous;5
16;F;2004;Flavie;16
6;F;2008;Flavie;37
5;M;2016;Flavio;43
9;F;2005;Fleur;28
9;F;2006;Fleur;37
9;F;2009;Fleur;84
15;F;2012;Fleur;121
13;F;2014;Fleur;148
18;F;2005;Flora;42
17;F;2011;Flora;186
12;F;2004;Flore;12
21;F;2005;Flore;33
23;F;2006;Flore;56
15;F;2012;Flore;152
7;F;2015;Flore;184
12;F;2018;Flore;216
30;M;2008;Florian;236
16;M;2014;Florian;376
6;M;2005;Foucauld;6
5;M;2016;Francis;16
16;M;2004;Franck;16
34;M;2004;François;34
32;M;2005;François;66
27;M;2007;François;131
11;F;2016;Lahna;98
99;F;2012;Gabrielle;805
115;F;2016;Gabrielle;1214
6;M;2004;Gad;6
6;M;2016;Gael;6
23;M;2018;Gaël;262
9;F;2006;Gaëlle;28
6;M;2010;Gaétan;50
6;M;2014;Gaétan;71
16;M;2004;Gaëtan;16
8;M;2007;Gaëtan;45
12;M;2009;Gaëtan;69
10;M;2016;Gaëtan;148
7;F;2007;Gaïa;28
47;F;2004;Garance;47
48;F;2006;Garance;151
6;M;2009;Gary;23
5;M;2010;Gary;28
119;M;2005;Gaspard;219
129;M;2011;Gaspard;989
170;M;2012;Gaspard;1159
138;M;2016;Gaspard;1774
154;M;2017;Gaspard;1928
11;M;2004;Gaston;11
13;M;2008;Gaston;51
15;M;2012;Gaston;108
23;M;2015;Gaston;165
11;M;2004;Gauthier;11
11;M;2009;Gauthier;81
16;M;2011;Gauthier;107
15;M;2015;Gauthier;165
16;M;2018;Gauthier;202
8;M;2011;Gautier;23
6;M;2012;Gautier;29
5;M;2014;Gautier;34
7;F;2018;Gemma;7
7;M;2013;George;22
9;M;2016;George;45
13;M;2005;Georges;26
14;M;2006;Georges;40
11;M;2008;Georges;69
13;M;2011;Georges;119
42;M;2016;Georges;272
51;M;2017;Georges;323
5;F;2009;Georgia;5
6;F;2018;Georgia;65
5;M;2012;Giacomo;5
9;M;2006;Gianni;24
7;M;2015;Gianni;62
5;M;2016;Gianni;67
8;M;2006;Giovanni;26
8;M;2012;Giovanni;59
6;F;2013;Gisèle;11
13;F;2005;Giulia;23
50;F;2015;Giulia;319
6;M;2012;Giulio;12
5;F;2008;Gladys;5
10;F;2004;Gloria;10
9;F;2006;Gloria;24
7;F;2007;Gloria;31
8;M;2006;Gonzague;8
22;F;2005;Grace;34
7;F;2010;Grace;85
8;F;2013;Grace;112
12;F;2014;Grace;124
11;F;2017;Grace;151
5;F;2007;Grâce;31
6;F;2011;Grâce;53
42;M;2006;Grégoire;156
51;M;2007;Grégoire;207
12;M;2005;Guilhem;19
10;M;2010;Guilhem;73
66;M;2007;Guillaume;296
41;M;2010;Guillaume;436
6;M;2018;Guillaume;583
29;M;2007;Gustave;85
28;M;2008;Gustave;113
32;M;2010;Gustave;174
53;M;2014;Gustave;356
64;M;2017;Gustave;545
60;M;2018;Gustave;605
6;F;2010;Gwendoline;14
7;M;2006;Habib;7
6;F;2010;Haby;43
7;F;2012;Haby;50
6;F;2016;Haby;68
6;F;2017;Haby;74
5;F;2011;Hadja;15
32;M;2009;Hadrien;208
40;M;2011;Hadrien;282
35;M;2016;Hadrien;501
30;M;2018;Hadrien;561
5;F;2006;Hafsa;5
9;F;2015;Hafsa;66
7;M;2010;Haïm;7
10;F;2004;Hajar;10
5;F;2011;Hajar;59
10;F;2013;Hajar;79
5;F;2017;Hajar;107
9;F;2010;Halima;34
8;M;2010;Israël;13
17;M;2007;Issa;74
15;M;2008;Issa;89
12;M;2016;Issam;120
16;M;2004;Ivan;16
13;M;2005;Ivan;29
14;M;2011;Ivan;117
17;M;2013;Ivan;146
15;M;2017;Ivan;206
5;F;2010;Ivana;5
7;M;2010;Iyad;19
11;M;2013;Iyad;54
14;M;2015;Iyad;90
12;M;2012;Iyed;43
6;M;2013;Iyed;49
10;F;2012;Izia;18
7;F;2014;Izia;32
8;M;2009;Jack;35
7;M;2016;Jack;81
9;M;2016;Jacob;78
18;M;2008;Jacques;93
25;M;2015;Jacques;251
23;M;2016;Jacques;274
13;M;2011;Jad;93
129;F;2005;Jade;269
119;F;2006;Jade;388
128;F;2007;Jade;516
135;F;2008;Jade;651
135;F;2011;Jade;1077
128;F;2016;Jade;1678
6;M;2007;Jaden;6
7;M;2011;Jaden;28
12;M;2016;Jaden;74
5;M;2014;Jamal;5
28;M;2014;James;209
32;M;2016;James;277
7;M;2008;Jan;7
6;M;2015;Jan;20
8;F;2006;Jana;16
5;F;2007;Jana;21
7;F;2009;Jane;18
8;F;2007;Janna;17
11;F;2014;Janna;91
7;F;2016;Janna;104
12;F;2017;Janna;116
5;M;2014;Jarod;27
41;F;2010;Jasmine;176
30;F;2011;Jasmine;206
26;F;2014;Jasmine;274
32;F;2016;Jasmine;335
12;M;2004;Jason;12
16;M;2006;Jason;37
7;M;2007;Jason;44
10;M;2017;Jason;143
5;M;2014;Jassem;10
11;M;2017;Jassim;25
8;M;2005;Jawad;15
7;M;2007;Jawad;29
10;M;2008;Jawad;39
18;M;2013;Jayden;47
20;M;2016;Jayden;104
6;M;2012;Jayson;20
64;M;2015;Jean;847
65;M;2016;Jean;912
62;M;2017;Jean;974
22;M;2004;Jean-Baptiste;22
10;M;2012;Jean-Baptiste;139
7;M;2014;Jean-Baptiste;152
6;M;2017;Jean-Baptiste;170
179;F;2005;Jeanne;334
164;F;2012;Jeanne;1585
201;F;2014;Jeanne;1969
173;F;2015;Jeanne;2142
187;F;2018;Jeanne;2689
5;M;2016;Jed;11
8;F;2013;Jennah;8
10;F;2016;Jennah;42
24;M;2006;Jérémie;65
14;M;2014;Jérémie;173
8;M;2008;Jeremy;25
7;M;2014;Jeremy;50
45;M;2006;Jérémy;118
10;M;2018;Jérémy;286
8;M;2008;Jérôme;29
6;M;2009;Jérôme;35
6;M;2010;Jérôme;41
17;F;2011;Jessica;167
13;F;2012;Jessica;180
5;F;2018;Jessica;232
6;M;2016;Jessim;14
5;M;2017;Jessim;19
7;M;2018;Jessim;26
5;M;2017;Jibril;49
8;M;2018;Jibril;57
6;M;2011;Jimmy;41
6;M;2007;Anselme;6
6;M;2008;Anselme;12
6;M;2010;Anselme;24
